2.99235386358, 11.9559377606, 1.99653392603, 3.00380008275
0, 0.0, 0.0, 12.3375583326
0, 0.0, 0.0, 3.6093946968
0, 5.0, 0.0, 4.24441925798
0, 5.0, 0.0, 12.0836688254
0, 0.0, 5.0, 2.80359070342
0, 0.0, 5.0, 7.56371844778
250, 0.0, 0.0, 12.3681348023
250, 0.0, 0.0, 3.57642289851
250, 5.0, 0.0, 4.24122276866
250, 5.0, 0.0, 12.1628886653
250, 0.0, 5.0, 2.81713129558
250, 0.0, 5.0, 7.59713928003
500, 0.0, 0.0, 12.506328107
500, 0.0, 0.0, 3.58331343083
500, 5.0, 0.0, 4.32310934639
500, 5.0, 0.0, 12.059514833
500, 0.0, 5.0, 2.75405364414
500, 0.0, 5.0, 7.78795804818
750, 0.0, 0.0, 12.5832801844
750, 0.0, 0.0, 3.533773351
750, 5.0, 0.0, 4.38845046974
750, 5.0, 0.0, 12.0230863147
750, 0.0, 5.0, 2.67428617844
750, 0.0, 5.0, 7.99261090361
1000, 0.0, 0.0, 12.6711070404
1000, 0.0, 0.0, 3.40882927732
1000, 5.0, 0.0, 4.43405666282
1000, 5.0, 0.0, 11.8905976656
1000, 0.0, 5.0, 2.66097304156
1000, 0.0, 5.0, 8.12241148819
1250, 0.0, 0.0, 12.7950036903
1250, 0.0, 0.0, 3.35595358998
1250, 5.0, 0.0, 4.45256749068
1250, 5.0, 0.0, 11.8351641801
1250, 0.0, 5.0, 2.64359916998
1250, 0.0, 5.0, 8.36731242413
1500, 0.0, 0.0, 12.8194385737
1500, 0.0, 0.0, 3.30004362457
1500, 5.0, 0.0, 4.54674172877
1500, 5.0, 0.0, 11.724733176
1500, 0.0, 5.0, 2.55695750854
1500, 0.0, 5.0, 8.56032314259
1750, 0.0, 0.0, 12.896346362
1750, 0.0, 0.0, 3.18063988492
1750, 5.0, 0.0, 4.61493990315
1750, 5.0, 0.0, 11.615142661
1750, 0.0, 5.0, 2.53245516535
1750, 0.0, 5.0, 8.70003095009
2000, 0.0, 0.0, 13.0024227048
